user_id,session_id,amount_deviation,time_of_day_deviation,session_retry_deviation,sim_swap_risk,label
82d2db83-ed8d-46ba-859c-1c5aafa052a8,eb92cf94-6a1f-4bc3-bb96-5fa94d627bac,1.9628804421935804,0.4166666666666667,0.0,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,596f337e-4f2c-4480-86ab-caacaa917478,2.9005462848609613,0.5,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,8a637e6d-7e61-4c22-8d19-e556de973cc6,3.1578629690962696,0.6666666666666666,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,b38148ff-76a7-436a-ab6c-962c7899d05e,2.4203976633817237,0.5833333333333334,0.5,0.2,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,adabf64b-9488-423b-856a-2a4c4145ccf5,2.9135822600312515,0.5,0.5,0.2,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,34b1374a-0bac-4ca3-b03e-ae51490e2c0d,3.570149643571902,0.6666666666666666,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,eb9f8fab-0415-4f2e-9ece-25f0ec3701b9,3.021870061132826,0.75,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,4faf44fe-9206-461d-b321-39e96edb3bd2,1.9775140711388888,0.25,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,1801fb78-6613-473a-bf86-792bf4f78d56,2.479642824161144,0.08333333333333333,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,8f9a2b89-7663-474a-b36b-2b11bba33b54,3.2520743848163485,0.5,0.0,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,51e786fa-cb7f-4f05-93db-63f2cfe8d658,2.1838795590429796,0.3333333333333333,0.0,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,058ec325-d6ae-4f21-a33c-b6bd1d79a216,2.95174181942967,0.5,0.5,0.0,0
82d2db83-ed8d-46ba-859c-1c5aafa052a8,630fb141-141c-46c3-b08b-78d75a06cdf1,3.1209828939884097,0.3333333333333333,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,e9bb22c1-de7c-4f94-8983-cdd15cdfef90,0.35487616132389527,0.4166666666666667,0.0,0.2,0
ca1073c2-f1e3-4c50-b192-336e10297e59,71766152-5f7b-459b-9e60-50371e9d3728,-0.01668058777750767,0.4166666666666667,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,076b622a-4cef-40a3-b899-ff687fd67625,0.3286297759185531,0.25,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,ff076b49-70ac-45f3-b9a7-71b781302424,0.1034546735414289,0.0,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,2b6055ef-f122-4af2-bc54-60a596240df9,0.25619751728795936,0.25,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,ed7174d4-fc07-4abb-a4d9-9f01f2650bab,-0.3297424082481432,0.08333333333333333,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,7ed17b24-c769-4250-9db1-b1ac1fb23e3f,0.3736019821259382,0.75,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,a1017d56-734a-498a-967f-f7964f9a3a53,-0.019773642881347666,0.25,0.5,0.2,0
ca1073c2-f1e3-4c50-b192-336e10297e59,229d90f5-bf05-4ec8-9e61-7f29349f1c8e,-0.00620167924400868,0.5,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,8c364cbd-8981-48ea-99d6-74de084bad4d,0.17057179572323952,0.25,0.5,0.2,0
ca1073c2-f1e3-4c50-b192-336e10297e59,4235926c-c60d-4fe6-b6b4-21c208c82488,-0.03712652983543656,0.0,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,24312c16-455a-45cf-b480-fbfac3598d7a,0.20304354344430414,0.16666666666666666,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,b59c9c59-96f1-45f8-8600-b9f2bc8d4345,0.7398577174525335,0.08333333333333333,0.0,0.6,0
ca1073c2-f1e3-4c50-b192-336e10297e59,a0140c0a-8faa-44f7-949e-5be08de4163d,0.35658443253870914,0.25,0.0,0.2,0
ca1073c2-f1e3-4c50-b192-336e10297e59,0d422b07-022b-40c5-b5fe-c7b84e92528c,0.7058683982612463,0.25,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,69555afd-7ef5-490d-9d46-621fc8dd3cc6,0.42066089131039613,0.3333333333333333,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,8d2ba8c1-7342-4702-b151-9fe9daeebf08,0.013700095888873885,0.3333333333333333,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,e2e33189-1f33-433d-8f6e-0820fa224dc6,0.15223990468809614,0.3333333333333333,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,ede64c33-e767-4310-b8eb-8021fcfc0ba3,-0.05257406599090322,0.5,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,559194c1-0b5f-4be5-8571-3beceee02cc0,0.04887010769993237,0.0,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,36a2051f-6a6f-42c7-8be4-1a6debd8da3e,0.11095116811102297,0.5,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,c63b6526-e68e-489f-8bb7-d0743f862f03,0.007554052729034079,0.5,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,57773262-5757-4ed8-b53a-5593ab0c4550,0.47115383503016894,0.16666666666666666,0.0,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,5e119972-6cd2-4c84-9fec-4c89a2a86148,0.08398541374677242,0.0,0.5,0.0,0
ca1073c2-f1e3-4c50-b192-336e10297e59,bc522fdf-7058-4b4d-a3f7-e1bd98e09465,0.6433925710477028,0.25,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,bd96c75f-730c-4258-96fd-c5eb1e0426ec,8.351577001198546,0.08333333333333333,0.0,0.6,0
94cf3a26-162d-400b-94f0-881ea0b9a410,eb34b7b7-f6f2-460c-b06c-f5030311ecbc,6.165625072219223,0.0,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,753598c5-9c2c-4c57-9aff-25fd6c3018fc,9.986034040136335,0.16666666666666666,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,6a4f7f5e-f6ec-46d1-82ab-383817f32e3d,6.734949730426483,0.5833333333333334,0.5,0.6,0
94cf3a26-162d-400b-94f0-881ea0b9a410,c433c050-4430-409a-a288-ba80fce055ed,5.187673326081953,0.08333333333333333,0.5,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,dbd78810-a0d7-4144-8cb1-5d3d2556fa41,7.718069865729766,0.25,0.5,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,47d45dd2-c40d-486a-bc7e-d6a613cd8bc9,8.56266202505973,0.4166666666666667,0.5,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,8e15e0b1-f392-4a11-b37b-f90ab08dd92b,8.346582818301245,0.4166666666666667,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,a9fff55a-954b-4821-b7fd-8698557ef964,5.305006934807412,0.3333333333333333,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,f6896c3d-9b02-47eb-a556-d2b38dc75be1,11.879592808512777,0.25,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,ec6c681b-55bc-4669-a1e4-069a53b8b575,9.201086930563017,0.0,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,bfe6add7-7e98-4dd6-8d7b-b95f54a7ab6d,8.78967819455091,0.4166666666666667,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,7fea0535-77dd-4a33-94f2-db500c46ec4b,7.355763088042718,0.08333333333333333,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,c875e1b7-4c1f-499d-b168-e349c89b6c24,8.3516593142764,0.0,0.5,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,4f50e346-5058-4fad-a494-d3f14f3f2365,4.2559170224666065,0.25,0.5,0.6,0
94cf3a26-162d-400b-94f0-881ea0b9a410,dd9203b5-015d-4fca-9247-76cbbd844cd4,6.856116234702461,0.0,0.5,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,618b378a-2525-4b0c-a379-b9e6a674fc97,9.09974501776202,0.08333333333333333,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,8752adf0-1fc3-441d-8a24-cb015759d39d,6.897352271331226,0.08333333333333333,0.5,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,053de319-9717-4924-bb21-bca06ef09dc4,5.491563328592824,0.08333333333333333,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,b4418d44-2287-4383-927e-7e6adcfa70a1,7.986866136306036,0.08333333333333333,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,15b0922c-c91e-4858-a3d4-d7ff564cb51c,7.743962927878947,0.08333333333333333,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,0cb42409-4d74-412e-9448-e5622b8a6da1,7.566761908324662,0.5,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,1b823c7a-6258-4350-8846-4301e2a35e45,10.714938178612815,0.16666666666666666,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,8877467b-f95f-490d-b7b8-ff8cbbbd03c1,6.2863325571230435,0.25,0.0,0.0,0
94cf3a26-162d-400b-94f0-881ea0b9a410,c6f37e40-d822-453c-8122-f8900dc74afa,6.71256783712947,0.4166666666666667,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,ee00ea2a-6dee-4b54-ba24-d6bfd79ead6f,2.493809048335479,0.16666666666666666,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,56fbae24-c6cf-4c1a-9fe2-d42db597034b,2.800272868518017,0.0,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,d6c8b302-9a33-4ad7-87fd-bf12fe294775,2.2900582159271026,0.16666666666666666,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,bbb0e3d3-9f54-4412-a6a8-028cd508c8f0,2.2415685321490426,0.4166666666666667,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,a542502b-eba7-43ee-b9c5-f2e308698c44,1.8343195367638558,0.25,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,98a804da-bbf0-4832-8f86-80a274e72018,2.074838382426147,0.25,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,1c746b88-2b1e-43eb-aa07-dbcc9d7b7b84,2.5778565228420987,0.16666666666666666,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,027bddae-7b3d-4b8b-9376-720ba74638d7,2.2187143345559037,0.4166666666666667,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,37388582-1631-42c4-ae1c-8fbdcb4bc889,2.8198322496009505,0.16666666666666666,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,42953f33-81a3-4746-a25e-d42d921f52f2,2.6716110965548943,0.0,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,d7899615-2fc9-45b0-a030-5b7af89dead8,2.2532405185209727,0.4166666666666667,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,191707f9-cac6-40d9-afc2-a257d2a9ff93,2.4272746502498497,0.3333333333333333,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,2e0cbe54-ffea-47b2-a8c1-ef8ba2d3b0e4,2.2891245241468465,0.5833333333333334,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,edc7af99-ea14-4393-b776-6450be88f462,2.2243682007993146,0.3333333333333333,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,c0a5d8d6-7430-4147-b357-48d3f108d6c5,2.022142075873254,0.3333333333333333,0.5,0.2,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,a951e796-f45a-4fd9-8126-21647cb484d4,3.2036001195667474,0.5,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,0f7e1b0d-cbe6-492c-9282-6de4491a3163,1.9463096201863033,0.5833333333333334,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,7a0df456-afb0-43e8-b34a-3fbf6be12375,2.3902287271439486,0.6666666666666666,0.0,0.6,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,20a18b78-8bf6-478d-9e5f-d124b8ab54dc,2.858830600442084,0.08333333333333333,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,ca0308c2-3611-4044-8e66-3c173c3cfda9,2.19629233416367,0.3333333333333333,0.0,0.6,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,98612463-9a29-4a03-b590-6c8843467704,2.5871657036494358,0.16666666666666666,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,83833f7e-d781-4782-8de1-0efae65d2f36,1.866716018192449,0.3333333333333333,0.5,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,c06c3ff7-6448-4ddf-895e-1667bc480e51,2.336852149323679,0.0,0.0,0.0,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,8bf57b7b-b8ab-4346-97c1-bfb4dd6e4639,2.238492026930712,0.25,0.5,0.6,0
5ce9d03d-d82d-4a70-b72b-ca72174c2294,ffd5c774-6013-4298-958f-0b2e59cc6c01,2.475026660003334,0.3333333333333333,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,9e30b5f9-18df-4ba9-951b-a9c818a2e5e8,1.959792344588988,0.25,0.5,0.2,0
410dc210-4655-4a23-8c00-0eb7e87397dc,e3ef8dc1-26d7-43e6-bcf8-5f063a39669d,3.502899196860563,0.08333333333333333,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,c020cd74-c833-4dad-8491-7b9f52667db8,1.4723683584648137,0.08333333333333333,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,7d7a173c-da98-44d8-832c-af4c1743adb6,2.8308555804073094,0.25,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,4fbd7263-354c-4bf4-994c-f20ccf22f4fc,1.3359122748291148,0.25,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,27843ca3-2783-41e7-a953-c3e28e513710,1.9814568654034637,0.16666666666666666,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,f13a5697-81b6-4c0c-953c-adb4b9c748ed,4.110847726027695,0.08333333333333333,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,9f0131ae-0823-48ca-9b99-3261f1d001a5,3.6386349978596932,0.0,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,e9dbe238-5aca-4c7a-ac66-e9a918216af7,1.0749683803414094,0.08333333333333333,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,17869485-abf3-4727-9295-29074d959233,2.458260570571488,0.08333333333333333,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,bf5ba0fb-73b4-494f-b81a-f21176f3a949,3.567497029763954,0.16666666666666666,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,bb0400a2-b1e2-4ae6-9220-9ad29f8f60bd,1.7403911843452047,0.0,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,cedf1ff7-d4e8-4198-9f8c-6e33e9ea5f68,3.1913257890523785,0.0,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,44373196-b160-4274-a260-360fe1927a83,1.8188234247491157,0.08333333333333333,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,1bd25fc6-e899-42eb-8d6b-063c05ced4b7,2.681897664876898,0.08333333333333333,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,5b0ed76b-fb4c-4b62-a4ca-7836c4743241,1.8551606315122124,0.4166666666666667,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,3f744c22-a283-4a7a-b5a2-937ef3a3124e,2.100262420631681,0.0,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,ce79b171-0ef3-4106-99ab-7527ae4d5be4,2.4195153810165735,0.0,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,58c41a32-e183-4e25-b119-b4b9abf9b4e5,2.3078619709868877,0.16666666666666666,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,050663b7-1242-4123-8245-b772532754e4,2.4664699743859213,0.0,0.0,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,e889633b-29b4-4957-86b2-255e0e52261f,3.031813560895067,0.16666666666666666,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,21b62df3-a831-4ddb-99bc-c79079e8fe79,2.322264779470341,0.0,0.5,0.0,0
410dc210-4655-4a23-8c00-0eb7e87397dc,c203e97d-a815-4065-ae09-21209f8943c3,2.4129302918186544,0.0,0.0,0.6,0
410dc210-4655-4a23-8c00-0eb7e87397dc,921eb05d-ad6f-4a0c-988f-92133691047b,3.658127946841755,0.08333333333333333,0.0,0.2,0
410dc210-4655-4a23-8c00-0eb7e87397dc,ab3ea7eb-b613-48ac-a30d-f9d52d30263c,2.0439389357834683,0.16666666666666666,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,fd8f9c14-9f6e-43ef-aee8-3ab0af1693f0,1.0497094049530626,1.0,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,e4928302-bda1-48f1-bd5f-273ff46afb05,1.5815568573122925,0.8333333333333334,0.5,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,83e50a8a-c6e2-46b3-98bc-fbdfd20b2e07,1.583493711311327,0.5833333333333334,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,07e8c57d-babf-447e-bbcd-038de9f104e4,0.2902126456082287,0.6666666666666666,0.5,0.6,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,b45ae3d1-e9b9-4937-b1c7-84f5ca32378a,1.3433390376172467,0.4166666666666667,0.5,0.2,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,42a014f5-4521-4291-b18a-b3930020b4f9,1.9372876666170584,0.5,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,4c59c760-b7e5-4a6d-8d86-e66704b851f6,0.8632633563981081,0.75,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,4dad6dec-c75b-4804-a79c-ca2c317387cf,0.7511322904914453,0.6666666666666666,0.5,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,e1c7f8e5-3fcf-432b-8c88-64992b08fe88,0.673207542988342,0.75,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,79e1f8d1-4bcb-4752-9193-08e153d7f6ec,1.7787735170107324,0.5833333333333334,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,2f70dc0d-ea12-467f-bd5c-7eef32dd1fa7,1.489876544397594,0.5833333333333334,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,55bdda77-8277-41ba-a5c6-5d8fd07f540a,1.0487682107926137,0.8333333333333334,0.5,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,c8e8d8c0-1888-404d-862d-d0e8b277c6e6,3.0837340948348215,0.6666666666666666,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,0a4ab5e0-3931-4fd1-8bf6-241b53ab5b1c,1.652113200677913,0.9166666666666666,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,9bfb1958-0330-466f-8411-a07fdf93870d,1.2330479337376732,0.6666666666666666,0.0,0.2,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,8c7cc93d-8a3e-4653-a310-016bd6cf058d,1.6913106355162695,0.8333333333333334,0.5,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,eb6fe6bd-face-44b9-85d2-d1d4495ebdb3,1.4896477500112195,0.8333333333333334,0.5,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,c0fb5800-3b8a-4e4b-aed1-99891c960468,1.7212021519897442,0.5833333333333334,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,23196dfa-0d4d-4061-a3c9-91457e20d25d,1.2171142035826679,0.5833333333333334,0.0,0.6,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,e9dbb5a5-3af1-4930-a687-6c51d12a57bb,1.5788639678560723,0.3333333333333333,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,f653638a-faf8-4b06-979e-845251f1db64,1.8264724067836828,0.4166666666666667,0.5,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,45404493-2cbf-4a4b-b478-a4e857bef63d,1.8015641853535012,0.75,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,bf048ee7-4a81-499e-b168-75545db963b5,1.034086387029923,0.6666666666666666,0.0,0.0,0
0166fa8e-3b92-4f83-aeeb-72475fc323f2,6086182d-acd1-49ce-8186-034ad2e31e21,1.7036047581658846,0.9166666666666666,0.0,0.0,0
